lat,lon
50.3714783,-4.1420750
50.3715033,-4.1421433
50.3715483,-4.1421950
50.3716033,-4.1422183
50.3716550,-4.1422100
50.3717050,-4.1421950
50.3717517,-4.1421900
50.3718050,-4.1421833
50.3718700,-4.1421983
50.3719283,-4.1421983
50.3719833,-4.1422033
50.3720433,-4.1422033
50.3721000,-4.1422183
50.3721483,-4.1422233
50.3722000,-4.1422333
50.3722417,-4.1422433
50.3723100,-4.1422350
50.3723750,-4.1422350
50.3724350,-4.1422467
50.3724867,-4.1422517
50.3725367,-4.1422667
50.3725833,-4.1422867
50.3726350,-4.1423000
50.3726800,-4.1423117
50.3727267,-4.1423267
50.3727667,-4.1423417
50.3728083,-4.1423717
50.3728467,-4.1423950
50.3728933,-4.1424183
50.3729367,-4.1424333
50.3729767,-4.1424567
50.3730200,-4.1424800
50.3730600,-4.1424933
50.3730950,-4.1425067
50.3731467,-4.1425133
50.3732417,-4.1423133
50.3732700,-4.1422583
50.3732850,-4.1422467
50.3732917,-4.1422500
50.3733000,-4.1422583
50.3733033,-4.1422617
50.3733050,-4.1422583
50.3733133,-4.1422517
50.3733300,-4.1422500
50.3733600,-4.1422517
50.3733867,-4.1422583
50.3734183,-4.1422667
50.3734417,-4.1422817
50.3734600,-4.1422933
50.3734783,-4.1422983
50.3735050,-4.1423117
50.3735283,-4.1423183
50.3735500,-4.1423150
50.3735733,-4.1423250
50.3736050,-4.1423217
50.3736383,-4.1423133
50.3736733,-4.1423150
50.3737050,-4.1423133
50.3737400,-4.1423083
50.3737800,-4.1423050
50.3738117,-4.1422933
50.3738417,-4.1422767
50.3738733,-4.1422700
50.3739067,-4.1422617
50.3739350,-4.1422583
50.3739767,-4.1422700
50.3740183,-4.1422667
50.3740633,-4.1422917
50.3740983,-4.1422833
50.3741383,-4.1422733
50.3741817,-4.1422750
50.3742300,-4.1422833
50.3742833,-4.1422517
50.3743267,-4.1422500
50.3743583,-4.1422583
50.3743883,-4.1422650
50.3744200,-4.1422683
50.3744517,-4.1422633
50.3744783,-4.1422600
50.3745033,-4.1422650
50.3745333,-4.1422633
50.3745617,-4.1422683
50.3745883,-4.1422667
50.3746117,-4.1422600
50.3746350,-4.1422833
50.3746617,-4.1422867
50.3746833,-4.1422767
50.3747050,-4.1422667
50.3747183,-4.1422600
50.3747467,-4.1421933
50.3747500,-4.1422000
50.3747617,-4.1422100
50.3747750,-4.1422283
50.3747783,-4.1422267
50.3747783,-4.1422250
50.3747817,-4.1422333
50.3747917,-4.1422583
50.3747983,-4.1422983
50.3748050,-4.1423550
50.3748117,-4.1424117
50.3748283,-4.1424783
50.3748500,-4.1425267
50.3748867,-4.1425450
50.3749033,-4.1425433
50.3749200,-4.1425433
50.3749433,-4.1425517
50.3749817,-4.1425567
50.3751233,-4.1426033
50.3751917,-4.1425833
50.3752417,-4.1426000
50.3752917,-4.1426117
50.3753433,-4.1426117
50.3753950,-4.1426167
50.3754467,-4.1426200
50.3754967,-4.1426200
50.3755517,-4.1426317
50.3756050,-4.1426367
50.3756550,-4.1426417
50.3757050,-4.1426433
50.3757550,-4.1426483
50.3758033,-4.1426500
50.3758350,-4.1426483
50.3758617,-4.1426550
50.3758733,-4.1426933
50.3759117,-4.1427183
50.3759783,-4.1427350
50.3760683,-4.1427167
50.3761167,-4.1427017
50.3761667,-4.1426867
50.3762217,-4.1426717
50.3762700,-4.1426633
50.3763150,-4.1426617
50.3763633,-4.1426683
50.3764150,-4.1426683
50.3764583,-4.1426633
50.3765000,-4.1426550
50.3765300,-4.1426433
50.3765633,-4.1426367
50.3765933,-4.1426200
50.3766250,-4.1426000
50.3766550,-4.1425833
50.3766800,-4.1425700
50.3767033,-4.1425450
50.3767250,-4.1425117
50.3767433,-4.1424750
50.3767733,-4.1424483
50.3768200,-4.1424200
50.3768667,-4.1423967
50.3769100,-4.1423817
50.3769700,-4.1423433
50.3770283,-4.1423017
50.3770917,-4.1422567
50.3771567,-4.1422150
50.3772083,-4.1421850
50.3772533,-4.1421633
50.3773100,-4.1421367
50.3773733,-4.1421350
50.3774217,-4.1421517
50.3774700,-4.1421933
50.3775233,-4.1422017
50.3775767,-4.1421800
50.3776150,-4.1421150
50.3776433,-4.1420467
50.3776733,-4.1419750
50.3777100,-4.1419167
50.3777467,-4.1418700
50.3777817,-4.1418100
50.3778083,-4.1417550
50.3778350,-4.1417050
50.3778633,-4.1416550
50.3778950,-4.1415950
50.3779283,-4.1415333
50.3779617,-4.1414800
50.3779933,-4.1414350
50.3780267,-4.1413900
50.3780600,-4.1413400
50.3780917,-4.1412850
50.3781283,-4.1412283
50.3781717,-4.1411767
50.3782100,-4.1411217
50.3782517,-4.1410717
50.3782900,-4.1410167
50.3783283,-4.1409683
50.3783683,-4.1409150
50.3784100,-4.1408567
50.3784483,-4.1408000
50.3784900,-4.1407400
50.3785283,-4.1406833
50.3785683,-4.1406300
50.3786083,-4.1405783
50.3786483,-4.1405200
50.3786900,-4.1404733
50.3787333,-4.1404183
50.3787767,-4.1403617
50.3788083,-4.1403050
50.3788483,-4.1402483
50.3788883,-4.1401983
50.3789250,-4.1401450
50.3789583,-4.1400967
50.3789900,-4.1400583
50.3790233,-4.1400267
50.3790533,-4.1400033
50.3790800,-4.1399883
50.3791133,-4.1399950
50.3791450,-4.1400133
50.3791867,-4.1400317
50.3792333,-4.1400583
50.3792750,-4.1400733
50.3793183,-4.1400633
50.3793583,-4.1400350
50.3793917,-4.1399900
50.3794300,-4.1399367
50.3794667,-4.1398850
50.3795017,-4.1398367
50.3795317,-4.1397867
50.3795600,-4.1397317
50.3795917,-4.1396850
50.3796183,-4.1396500
50.3796450,-4.1396083
50.3796717,-4.1395683
50.3796917,-4.1395367
50.3797200,-4.1395150
50.3797500,-4.1395117
50.3797817,-4.1395183
50.3798067,-4.1395300
50.3798300,-4.1395383
50.3798550,-4.1395500
50.3798800,-4.1395650
50.3799083,-4.1395850
50.3799367,-4.1396117
50.3799583,-4.1396417
50.3799767,-4.1396833
50.3799900,-4.1397317
50.3799983,-4.1397850
50.3799917,-4.1398450
50.3799717,-4.1399017
50.3799417,-4.1399467
50.3798983,-4.1399967
50.3798633,-4.1400517
50.3798267,-4.1401117
50.3797767,-4.1401767
50.3797333,-4.1402383
50.3796883,-4.1403050
50.3796583,-4.1403700
50.3796633,-4.1404450
50.3796917,-4.1405200
50.3797300,-4.1405867
50.3797750,-4.1406533
50.3798267,-4.1407050
50.3798800,-4.1407750
50.3799317,-4.1408483
50.3799883,-4.1409250
50.3800517,-4.1410083
50.3801117,-4.1410900
50.3801683,-4.1411650
50.3802083,-4.1412183
50.3802317,-4.1412533
50.3802417,-4.1412800
50.3802600,-4.1412983
50.3802700,-4.1413100
50.3802800,-4.1413217
50.3802833,-4.1413317
50.3802900,-4.1413433
50.3802917,-4.1413483
50.3802967,-4.1413483
50.3803017,-4.1413450
50.3803067,-4.1413417
50.3803083,-4.1413417
50.3803100,-4.1413433
50.3803117,-4.1413433
50.3803133,-4.1413467
50.3803133,-4.1413517
50.3803150,-4.1413517
50.3803167,-4.1413517
50.3803233,-4.1413517
50.3803250,-4.1413500
50.3803283,-4.1413483
50.3803283,-4.1413483
50.3803300,-4.1413483
50.3803317,-4.1413483
50.3803317,-4.1413467
50.3803333,-4.1413467
50.3803367,-4.1413450
50.3803400,-4.1413433
50.3803417,-4.1413417
50.3803433,-4.1413433
50.3803433,-4.1413433
50.3803433,-4.1413450
50.3803450,-4.1413450
50.3803467,-4.1413450
50.3803467,-4.1413450
50.3803450,-4.1413450
50.3803450,-4.1413450
50.3803450,-4.1413450
50.3803450,-4.1413450
50.3803450,-4.1413450
50.3803450,-4.1413450
50.3803467,-4.1413450
50.3803467,-4.1413450
50.3803467,-4.1413433
50.3803483,-4.1413433
50.3803483,-4.1413417
50.3803483,-4.1413417
50.3803483,-4.1413400
50.3803483,-4.1413400
50.3803467,-4.1413400
50.3803483,-4.1413400
50.3803483,-4.1413383
50.3803500,-4.1413383
50.3803500,-4.1413367
50.3803500,-4.1413367
50.3803500,-4.1413350
50.3803517,-4.1413350
50.3803517,-4.1413350
50.3803517,-4.1413350
50.3803500,-4.1413333
50.3803500,-4.1413333
50.3803500,-4.1413333
50.3803433,-4.1413383
50.3803300,-4.1413450
50.3803150,-4.1413483
50.3802967,-4.1413467
50.3802833,-4.1413400
50.3802667,-4.1413300
50.3802350,-4.1413100
50.3802050,-4.1412900
50.3801717,-4.1412700
50.3801500,-4.1412450
50.3801333,-4.1412333
50.3801183,-4.1412217
50.3801083,-4.1412250
50.3801083,-4.1412267
50.3801133,-4.1412250
50.3801250,-4.1412317
50.3801400,-4.1412317
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
50.3801533,-4.1412267
